county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional
Gwinnett,031 Hog Mountain D,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,032 Berkshire D,President,,REP,CHRIS CHRISTIE,3,0,0,2,1,0
Gwinnett,033 Berkshire E,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,034 Berkshire F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,035 Cates D - 04,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,035 Cates D - 07,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,036 Cates E,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,037 Pinckneyville E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,038 Pinckneyville F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,039 Duncans D,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Gwinnett,040 Pinckneyville H,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,041 Baycreek B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,042 Lawrenceville C,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,043 Martins D,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,044 Rockbridge B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,045 Garners B,President,,REP,CHRIS CHRISTIE,1,0,0,0,1,0
Gwinnett,046 Cates F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,047 Cates G,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,048 Duluth B,President,,REP,CHRIS CHRISTIE,3,0,0,2,0,1
Gwinnett,049 Garners C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,050 Pinckneyville I,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,051 Pinckneyville J,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,052 Berkshire G,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,053 Cates H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,054 Sugar Hill C,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Gwinnett,055 Sugar Hill D,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,056 Duluth C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,057 Duluth D,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Gwinnett,058 Pinckneyville K,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,059 Pinckneyville N,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,060 Lawrenceville D,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Gwinnett,061 Lawrenceville E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,062 Pinckneyville L,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,063 Pinckneyville M,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,064 Garners D,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,065 Berkshire H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,066 Pinckneyville O,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,067 Pucketts E,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Gwinnett,068 Cates I,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,069 Cates J,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,070 Goodwins B,President,,REP,CHRIS CHRISTIE,2,0,0,0,1,1
Gwinnett,071 Lawrenceville F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,072 Martins E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,073 Pinckneyville P,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,074 Pinckneyville Q,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,075 Rockbridge C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,076 Rockbridge D,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,077 Goodwins C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,078 Baycreek K,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,079 Cates K,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,080 Baycreek C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,081 Cates L,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,082 Duluth E,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,083 Goodwins D,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Gwinnett,084 Lawrenceville G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,085 Lawrenceville H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,086 Martins F,President,,REP,CHRIS CHRISTIE,1,0,0,0,0,1
Gwinnett,087 Pinckneyville S,President,,REP,CHRIS CHRISTIE,3,0,0,2,0,1
Gwinnett,088 Rockbridge E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,089 Sugar Hill E,President,,REP,CHRIS CHRISTIE,1,0,1,0,0,0
Gwinnett,090 Lawrenceville I,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,091 Baycreek D,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,092 Berkshire J,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,093 Cates M,President,,REP,CHRIS CHRISTIE,2,1,0,1,0,0
Gwinnett,094 Cates N,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Gwinnett,095 Duluth F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,096 Duluth G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,097 Goodwins E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,098 Goodwins F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,099 Pinckneyville T,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,100 Suwanee B,President,,REP,CHRIS CHRISTIE,1,0,0,0,1,0
Gwinnett,101 Pinckneyville U,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,102 Pucketts B,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,103 Berkshire L,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,104 Rockbridge F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,105 Sugar Hill F,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,106 Suwanee C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,107 Cates O,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,108 Baycreek E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,109 Berkshire M,President,,REP,CHRIS CHRISTIE,2,0,0,1,1,0
Gwinnett,110 Martins G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,111 Duluth H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,112 Berkshire N,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Gwinnett,113 Pinckneyville V,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,114 Pinckneyville W,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Gwinnett,115 Martins H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,116 Martins I,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,117 Martins J,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,118 Garners F,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Gwinnett,119 Berkshire O,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,120 Berkshire P,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,121 Pinckneyville X,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,122 Rockbridge G,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,123 Pinckneyville Y,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,124 Goodwins G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,125 Pinckneyville Z,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,126 Pinckneyville A1,President,,REP,CHRIS CHRISTIE,1,1,0,0,0,0
Gwinnett,127 Lawrenceville J,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,128 Goodwins H,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,129 Duncans B,President,,REP,CHRIS CHRISTIE,2,0,0,2,0,0
Gwinnett,130 Suwanee D,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,131 Suwanee E,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,132 Lawrenceville K,President,,REP,CHRIS CHRISTIE,2,0,0,1,0,1
Gwinnett,133 Harbins B,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,134 Baycreek F,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,135 Pucketts C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,136 Hog Mountain C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,137 Rockycreek B,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,138 Duluth I,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,139 Martins K,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,140 Suwanee H,President,,REP,CHRIS CHRISTIE,3,0,0,2,1,0
Gwinnett,141 Sugar Hill G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,142 Suwanee F,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,143 Lawrenceville L,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,144 Lawrenceville M,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,145 Baycreek G,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,146 Baycreek H,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,147 Baycreek I,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,148 Berkshire Q,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,149 Goodwins I,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,150 Duluth K,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,151 Harbins C,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,152 Rockycreek C,President,,REP,CHRIS CHRISTIE,4,0,0,3,1,0
Gwinnett,153 Lawrenceville N,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,154 Pucketts D,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,155 Suwanee G,President,,REP,CHRIS CHRISTIE,1,0,0,1,0,0
Gwinnett,156 Baycreek J,President,,REP,CHRIS CHRISTIE,0,0,0,0,0,0
Gwinnett,,President,,REP,TED CRUZ,25420,398,106,21850,1602,1464
Gwinnett,001 Harbins A,President,,REP,TED CRUZ,390,0,1,332,34,23
Gwinnett,002 Rockbridge A,President,,REP,TED CRUZ,99,0,1,86,7,5
Gwinnett,003 Dacula,President,,REP,TED CRUZ,248,3,0,198,38,9
Gwinnett,004 Suwanee A,President,,REP,TED CRUZ,71,3,1,57,9,1
Gwinnett,005 Baycreek A,President,,REP,TED CRUZ,201,3,0,173,5,20
Gwinnett,006 Goodwins A,President,,REP,TED CRUZ,167,1,1,152,4,9
Gwinnett,007 Duluth A,President,,REP,TED CRUZ,196,2,0,176,8,10
Gwinnett,008 Duncans A,President,,REP,TED CRUZ,322,1,4,266,42,9
Gwinnett,009 Pucketts A,President,,REP,TED CRUZ,361,0,2,287,68,4
Gwinnett,010 Cates A,President,,REP,TED CRUZ,184,7,0,151,9,17
Gwinnett,011 Berkshire A,President,,REP,TED CRUZ,75,3,1,64,4,3
Gwinnett,012 Berkshire B,President,,REP,TED CRUZ,106,5,1,63,1,36
Gwinnett,013 Duncans C,President,,REP,TED CRUZ,217,1,0,195,17,4
Gwinnett,014 Garners A,President,,REP,TED CRUZ,262,8,0,233,17,4
Gwinnett,015 Lawrenceville A,President,,REP,TED CRUZ,149,8,0,95,1,45
Gwinnett,016 Lawrenceville B,President,,REP,TED CRUZ,145,2,1,122,1,19
Gwinnett,017 Martins A,President,,REP,TED CRUZ,44,1,1,33,2,7
Gwinnett,018 Martins B,President,,REP,TED CRUZ,93,0,0,82,0,11
Gwinnett,019 Martins C,President,,REP,TED CRUZ,85,2,0,72,3,8
Gwinnett,020 Pinckneyville A,President,,REP,TED CRUZ,28,0,0,26,0,2
Gwinnett,021 Pinckneyville B,President,,REP,TED CRUZ,47,2,0,30,1,14
Gwinnett,022 Pinckneyville C,President,,REP,TED CRUZ,97,2,0,91,1,3
Gwinnett,023 Pinckneyville D,President,,REP,TED CRUZ,19,0,0,14,1,4
Gwinnett,024 Sugar Hill A,President,,REP,TED CRUZ,171,5,0,145,19,2
Gwinnett,025 Sugar Hill B,President,,REP,TED CRUZ,249,1,2,221,21,4
Gwinnett,026 Hog Mountain A,President,,REP,TED CRUZ,195,1,1,180,9,4
Gwinnett,027 Hog Mountain B,President,,REP,TED CRUZ,289,5,0,250,26,8
Gwinnett,028 Rockycreek A,President,,REP,TED CRUZ,363,4,0,300,53,6
Gwinnett,029 Cates B,President,,REP,TED CRUZ,141,5,0,119,4,13
Gwinnett,030 Cates C,President,,REP,TED CRUZ,146,3,1,122,15,5
Gwinnett,031 Hog Mountain D,President,,REP,TED CRUZ,231,0,2,199,11,19
Gwinnett,032 Berkshire D,President,,REP,TED CRUZ,192,4,0,170,13,5
Gwinnett,033 Berkshire E,President,,REP,TED CRUZ,133,2,1,115,6,9
Gwinnett,034 Berkshire F,President,,REP,TED CRUZ,70,0,0,68,0,2
Gwinnett,035 Cates D - 04,President,,REP,TED CRUZ,187,3,0,166,5,13
Gwinnett,035 Cates D - 07,President,,REP,TED CRUZ,38,0,0,36,0,2
Gwinnett,036 Cates E,President,,REP,TED CRUZ,203,3,0,180,13,7
Gwinnett,037 Pinckneyville E,President,,REP,TED CRUZ,42,4,0,35,0,3
Gwinnett,038 Pinckneyville F,President,,REP,TED CRUZ,46,0,0,42,0,4
Gwinnett,039 Duncans D,President,,REP,TED CRUZ,406,6,0,374,22,4
Gwinnett,040 Pinckneyville H,President,,REP,TED CRUZ,211,4,0,194,2,11
Gwinnett,041 Baycreek B,President,,REP,TED CRUZ,221,2,1,194,14,10
Gwinnett,042 Lawrenceville C,President,,REP,TED CRUZ,194,0,0,176,8,10
Gwinnett,043 Martins D,President,,REP,TED CRUZ,15,0,0,14,0,1
Gwinnett,044 Rockbridge B,President,,REP,TED CRUZ,111,2,1,99,7,2
Gwinnett,045 Garners B,President,,REP,TED CRUZ,147,7,1,106,31,2
Gwinnett,046 Cates F,President,,REP,TED CRUZ,144,1,1,129,6,7
Gwinnett,047 Cates G,President,,REP,TED CRUZ,232,1,0,193,18,20
Gwinnett,048 Duluth B,President,,REP,TED CRUZ,164,1,0,150,6,7
Gwinnett,049 Garners C,President,,REP,TED CRUZ,98,1,0,91,5,1
Gwinnett,050 Pinckneyville I,President,,REP,TED CRUZ,46,1,0,41,0,4
Gwinnett,051 Pinckneyville J,President,,REP,TED CRUZ,24,0,0,21,0,3
Gwinnett,052 Berkshire G,President,,REP,TED CRUZ,156,1,0,133,22,0
Gwinnett,053 Cates H,President,,REP,TED CRUZ,155,6,2,125,16,6
Gwinnett,054 Sugar Hill C,President,,REP,TED CRUZ,294,4,2,272,13,3
Gwinnett,055 Sugar Hill D,President,,REP,TED CRUZ,201,4,0,175,21,1
Gwinnett,056 Duluth C,President,,REP,TED CRUZ,94,2,0,83,2,7
Gwinnett,057 Duluth D,President,,REP,TED CRUZ,132,1,3,111,5,12
Gwinnett,058 Pinckneyville K,President,,REP,TED CRUZ,58,3,0,54,0,1
Gwinnett,059 Pinckneyville N,President,,REP,TED CRUZ,42,0,0,39,0,3
Gwinnett,060 Lawrenceville D,President,,REP,TED CRUZ,81,0,1,62,2,16
Gwinnett,061 Lawrenceville E,President,,REP,TED CRUZ,139,3,1,113,1,21
Gwinnett,062 Pinckneyville L,President,,REP,TED CRUZ,186,3,0,167,0,16
Gwinnett,063 Pinckneyville M,President,,REP,TED CRUZ,172,4,0,155,0,13
Gwinnett,064 Garners D,President,,REP,TED CRUZ,117,4,0,100,10,3
Gwinnett,065 Berkshire H,President,,REP,TED CRUZ,56,1,0,45,1,9
Gwinnett,066 Pinckneyville O,President,,REP,TED CRUZ,33,1,0,27,1,4
Gwinnett,067 Pucketts E,President,,REP,TED CRUZ,211,6,1,180,22,2
Gwinnett,068 Cates I,President,,REP,TED CRUZ,232,6,0,207,5,14
Gwinnett,069 Cates J,President,,REP,TED CRUZ,172,2,1,162,3,4
Gwinnett,070 Goodwins B,President,,REP,TED CRUZ,267,1,0,230,15,21
Gwinnett,071 Lawrenceville F,President,,REP,TED CRUZ,123,1,1,105,0,16
Gwinnett,072 Martins E,President,,REP,TED CRUZ,45,3,2,36,1,3
Gwinnett,073 Pinckneyville P,President,,REP,TED CRUZ,109,2,0,103,0,4
Gwinnett,074 Pinckneyville Q,President,,REP,TED CRUZ,14,0,0,14,0,0
Gwinnett,075 Rockbridge C,President,,REP,TED CRUZ,99,1,0,86,10,2
Gwinnett,076 Rockbridge D,President,,REP,TED CRUZ,146,2,0,115,23,6
Gwinnett,077 Goodwins C,President,,REP,TED CRUZ,184,2,1,161,3,17
Gwinnett,078 Baycreek K,President,,REP,TED CRUZ,216,2,0,174,2,38
Gwinnett,079 Cates K,President,,REP,TED CRUZ,196,0,2,166,10,18
Gwinnett,080 Baycreek C,President,,REP,TED CRUZ,274,6,1,230,5,32
Gwinnett,081 Cates L,President,,REP,TED CRUZ,244,1,0,214,15,14
Gwinnett,082 Duluth E,President,,REP,TED CRUZ,110,1,0,101,0,8
Gwinnett,083 Goodwins D,President,,REP,TED CRUZ,228,1,1,199,9,18
Gwinnett,084 Lawrenceville G,President,,REP,TED CRUZ,90,3,1,78,1,7
Gwinnett,085 Lawrenceville H,President,,REP,TED CRUZ,277,4,0,234,6,33
Gwinnett,086 Martins F,President,,REP,TED CRUZ,51,0,0,45,0,6
Gwinnett,087 Pinckneyville S,President,,REP,TED CRUZ,93,3,0,84,1,5
Gwinnett,088 Rockbridge E,President,,REP,TED CRUZ,106,1,0,93,9,3
Gwinnett,089 Sugar Hill E,President,,REP,TED CRUZ,181,6,2,156,17,0
Gwinnett,090 Lawrenceville I,President,,REP,TED CRUZ,137,1,0,116,5,15
Gwinnett,091 Baycreek D,President,,REP,TED CRUZ,337,5,0,292,0,40
Gwinnett,092 Berkshire J,President,,REP,TED CRUZ,197,3,1,173,18,2
Gwinnett,093 Cates M,President,,REP,TED CRUZ,320,2,6,277,1,34
Gwinnett,094 Cates N,President,,REP,TED CRUZ,207,5,0,171,2,29
Gwinnett,095 Duluth F,President,,REP,TED CRUZ,71,4,4,53,4,6
Gwinnett,096 Duluth G,President,,REP,TED CRUZ,162,2,1,138,16,5
Gwinnett,097 Goodwins E,President,,REP,TED CRUZ,237,6,0,207,14,10
Gwinnett,098 Goodwins F,President,,REP,TED CRUZ,149,1,4,122,15,7
Gwinnett,099 Pinckneyville T,President,,REP,TED CRUZ,84,1,0,78,0,5
Gwinnett,100 Suwanee B,President,,REP,TED CRUZ,229,2,0,175,51,1
Gwinnett,101 Pinckneyville U,President,,REP,TED CRUZ,80,0,1,74,0,5
Gwinnett,102 Pucketts B,President,,REP,TED CRUZ,214,11,3,172,27,1
Gwinnett,103 Berkshire L,President,,REP,TED CRUZ,76,3,0,69,0,4
Gwinnett,104 Rockbridge F,President,,REP,TED CRUZ,139,1,1,104,27,6
Gwinnett,105 Sugar Hill F,President,,REP,TED CRUZ,240,1,2,221,12,4
Gwinnett,106 Suwanee C,President,,REP,TED CRUZ,253,7,3,198,41,4
Gwinnett,107 Cates O,President,,REP,TED CRUZ,98,2,0,85,6,5
Gwinnett,108 Baycreek E,President,,REP,TED CRUZ,175,4,1,154,7,9
Gwinnett,109 Berkshire M,President,,REP,TED CRUZ,139,0,1,128,8,2
Gwinnett,110 Martins G,President,,REP,TED CRUZ,69,0,0,62,0,7
Gwinnett,111 Duluth H,President,,REP,TED CRUZ,105,4,0,84,10,7
Gwinnett,112 Berkshire N,President,,REP,TED CRUZ,215,4,0,175,29,7
Gwinnett,113 Pinckneyville V,President,,REP,TED CRUZ,42,2,1,35,0,4
Gwinnett,114 Pinckneyville W,President,,REP,TED CRUZ,116,4,0,96,2,14
Gwinnett,115 Martins H,President,,REP,TED CRUZ,112,0,1,92,2,17
Gwinnett,116 Martins I,President,,REP,TED CRUZ,56,2,0,51,0,3
Gwinnett,117 Martins J,President,,REP,TED CRUZ,60,1,1,50,1,7
Gwinnett,118 Garners F,President,,REP,TED CRUZ,116,3,0,93,20,0
Gwinnett,119 Berkshire O,President,,REP,TED CRUZ,182,7,0,159,9,7
Gwinnett,120 Berkshire P,President,,REP,TED CRUZ,62,1,0,55,3,3
Gwinnett,121 Pinckneyville X,President,,REP,TED CRUZ,141,0,0,129,0,12
Gwinnett,122 Rockbridge G,President,,REP,TED CRUZ,98,3,1,83,8,3
Gwinnett,123 Pinckneyville Y,President,,REP,TED CRUZ,41,1,0,37,1,2
Gwinnett,124 Goodwins G,President,,REP,TED CRUZ,73,4,0,62,1,6
Gwinnett,125 Pinckneyville Z,President,,REP,TED CRUZ,152,7,0,141,1,3
Gwinnett,126 Pinckneyville A1,President,,REP,TED CRUZ,172,4,0,161,0,7
Gwinnett,127 Lawrenceville J,President,,REP,TED CRUZ,82,0,1,70,0,11
Gwinnett,128 Goodwins H,President,,REP,TED CRUZ,158,2,0,145,7,4
Gwinnett,129 Duncans B,President,,REP,TED CRUZ,356,3,2,316,32,3
Gwinnett,130 Suwanee D,President,,REP,TED CRUZ,293,6,3,261,18,5
Gwinnett,131 Suwanee E,President,,REP,TED CRUZ,230,2,4,198,21,5
Gwinnett,132 Lawrenceville K,President,,REP,TED CRUZ,193,0,1,163,9,20
Gwinnett,133 Harbins B,President,,REP,TED CRUZ,293,1,0,222,63,7
Gwinnett,134 Baycreek F,President,,REP,TED CRUZ,174,4,0,146,4,20
Gwinnett,135 Pucketts C,President,,REP,TED CRUZ,201,6,0,179,14,2
Gwinnett,136 Hog Mountain C,President,,REP,TED CRUZ,265,1,2,228,25,9
Gwinnett,137 Rockycreek B,President,,REP,TED CRUZ,306,2,1,277,19,7
Gwinnett,138 Duluth I,President,,REP,TED CRUZ,165,3,1,154,5,2
Gwinnett,139 Martins K,President,,REP,TED CRUZ,105,1,1,94,1,8
Gwinnett,140 Suwanee H,President,,REP,TED CRUZ,236,2,2,186,41,5
Gwinnett,141 Sugar Hill G,President,,REP,TED CRUZ,203,2,0,183,15,3
Gwinnett,142 Suwanee F,President,,REP,TED CRUZ,206,1,0,180,19,6
Gwinnett,143 Lawrenceville L,President,,REP,TED CRUZ,213,2,1,187,0,23
Gwinnett,144 Lawrenceville M,President,,REP,TED CRUZ,121,1,2,109,4,5
Gwinnett,145 Baycreek G,President,,REP,TED CRUZ,242,4,0,209,8,21
Gwinnett,146 Baycreek H,President,,REP,TED CRUZ,395,4,0,343,7,41
Gwinnett,147 Baycreek I,President,,REP,TED CRUZ,248,2,1,194,0,51
Gwinnett,148 Berkshire Q,President,,REP,TED CRUZ,123,5,0,96,15,7
Gwinnett,149 Goodwins I,President,,REP,TED CRUZ,144,3,0,130,3,8
Gwinnett,150 Duluth K,President,,REP,TED CRUZ,21,0,0,20,0,1
Gwinnett,151 Harbins C,President,,REP,TED CRUZ,203,7,1,177,7,11
Gwinnett,152 Rockycreek C,President,,REP,TED CRUZ,298,3,0,252,37,6
Gwinnett,153 Lawrenceville N,President,,REP,TED CRUZ,110,2,0,98,1,9
Gwinnett,154 Pucketts D,President,,REP,TED CRUZ,229,5,1,191,27,5
Gwinnett,155 Suwanee G,President,,REP,TED CRUZ,161,0,2,148,7,4
Gwinnett,156 Baycreek J,President,,REP,TED CRUZ,191,5,1,160,14,11
Gwinnett,,President,,REP,CARLY FIORINA,98,2,1,83,7,5
Gwinnett,001 Harbins A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,002 Rockbridge A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,003 Dacula,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,004 Suwanee A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,005 Baycreek A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,006 Goodwins A,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,007 Duluth A,President,,REP,CARLY FIORINA,2,1,0,1,0,0
Gwinnett,008 Duncans A,President,,REP,CARLY FIORINA,2,0,0,2,0,0
Gwinnett,009 Pucketts A,President,,REP,CARLY FIORINA,4,0,0,2,2,0
Gwinnett,010 Cates A,President,,REP,CARLY FIORINA,1,0,0,0,0,1
Gwinnett,011 Berkshire A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,012 Berkshire B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,013 Duncans C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,014 Garners A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,015 Lawrenceville A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,016 Lawrenceville B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,017 Martins A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,018 Martins B,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,019 Martins C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,020 Pinckneyville A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,021 Pinckneyville B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,022 Pinckneyville C,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,023 Pinckneyville D,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,024 Sugar Hill A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,025 Sugar Hill B,President,,REP,CARLY FIORINA,0,0,0,0,0,0
Gwinnett,026 Hog Mountain A,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,027 Hog Mountain B,President,,REP,CARLY FIORINA,1,0,0,1,0,0
Gwinnett,028 Rockycreek A,President,,REP,CARLY FIORINA,0,0,0,0,0,0
